pack,tier,artist,title,from_movie_show,explicit,plays_in_game,deezer_id,verdict_keep_or_cut,notes
"2010's Mega Hits","Free","Rihanna","We Found Love (Album Version)","","","yes","14525574","",""
"2010's Mega Hits","Free","Rihanna","What's My Name? (Album Version)","","YES","no - explicit","13529560","",""
"2010's Mega Hits","Free","Rihanna","Where Have You Been (Album Version)","","","yes","14525573","",""
"2010's Mega Hits","Free","Rihanna","Work","","YES","no - explicit","118190298","",""
"2010's Mega Hits","Free","Robin Schulz","Sugar (feat. Francesco Yates)","","","yes","103549360","",""
"2010's Mega Hits","Free","Robin Schulz","Sun Goes Down (feat. Jasmine Thompson) (Radio Mix)","","","yes","84908531","",""
"2010's Mega Hits","Free","Robin Thicke","Blurred Lines","","YES","no - explicit","77824832","",""
"2010's Mega Hits","Free","Robyn","Dancing on My Own (Radio Edit)","","","yes","14697959","",""
"2010's Mega Hits","Free","Route 94","My Love","","","yes","82133616","",""
"2010's Mega Hits","Free","Rudimental","Waiting All Night (feat. Ella Eyre)","","","yes","65735114","",""
"2010's Mega Hits","Free","SAINt JHN","Roses (Imanbek Remix)","","YES","no - explicit","770293952","",""
"2010's Mega Hits","Free","Sam Feldt","Post Malone (feat. RANI)","","","yes","682799032","",""
"2010's Mega Hits","Free","Sam Hunt","Body Like A Back Road","","","yes","141160791","",""
"2010's Mega Hits","Free","Sam Hunt","Take Your Time","","","yes","87936873","",""
"2010's Mega Hits","Free","Sam Smith","Dancing With A Stranger","","","yes","613138092","",""
"2010's Mega Hits","Free","Sam Smith","I'm Not The Only One","","","yes","111780380","",""
"2010's Mega Hits","Free","Sam Smith","Stay With Me","","","yes","78282086","",""
"2010's Mega Hits","Free","Sam Smith","Too Good At Goodbyes","","","yes","422202502","",""
"2010's Mega Hits","Free","Sara Bareilles","Brave","","","yes","68772205","",""
"2010's Mega Hits","Free","Selena Gomez","Back To You","","","yes","499988792","",""
"2010's Mega Hits","Free","Selena Gomez","Come & Get It","","","yes","66404487","",""
"2010's Mega Hits","Free","Selena Gomez","Good For You","","","yes","109169062","",""
"2010's Mega Hits","Free","Selena Gomez","Same Old Love","","","yes","109169058","",""
"2010's Mega Hits","Free","Selena Gomez & The Scene","Love You Like A Love Song","","","yes","12325136","",""
"2010's Mega Hits","Free","Shawn Mendes","If I Can't Have You","","","yes","672264442","",""
"2010's Mega Hits","Free","Shawn Mendes","Mercy","","","yes","351594971","",""
"2010's Mega Hits","Free","Shawn Mendes","Señorita","","","yes","698905582","",""
"2010's Mega Hits","Free","Shawn Mendes","Stitches","","","yes","98028102","",""
"2010's Mega Hits","Free","Shawn Mendes","There's Nothing Holdin' Me Back","","","yes","351595631","",""
"2010's Mega Hits","Free","Shawn Mendes","Treat You Better","","","yes","132625720","",""
"2010's Mega Hits","Free","Sheck Wes","Mo Bamba","","YES","no - explicit","453657712","",""
"2010's Mega Hits","Free","Shelley FKA DRAM","Broccoli (feat. Lil Yachty)","","YES","no - explicit","131611536","",""
"2010's Mega Hits","Free","Sia","Chandelier","","","yes","79587580","",""
"2010's Mega Hits","Free","Sia","Cheap Thrills (feat. Sean Paul)","","","yes","118986142","",""
"2010's Mega Hits","Free","Sia","Elastic Heart","","","yes","79587594","",""
"2010's Mega Hits","Free","Sigala","Came Here for Love","","","yes","366740131","",""
"2010's Mega Hits","Free","Silentó","Watch Me (Whip / Nae Nae)","","","yes","100614636","",""
"2010's Mega Hits","Free","Skrillex","Bangarang (feat. Sirah)","","YES","no - explicit","15781392","",""
"2010's Mega Hits","Free","Snoop Dogg","Sweat (Snoop Dogg vs David Guetta Remix)","","","yes","10162588","",""
"2010's Mega Hits","Free","Snoop Dogg","Young, Wild & Free (feat. Bruno Mars)","","YES","no - explicit","14954267","",""
"2010's Mega Hits","Free","Starley","Call On Me (Ryan Riback Remix)","","","yes","1073060392","",""
"2010's Mega Hits","Free","Stromae","Alors on danse (Radio Edit)","","","yes","6297555","",""
"2010's Mega Hits","Free","Sugarland","Stuck Like Glue","","","yes","6823631","",""
"2010's Mega Hits","Free","Surf Mesa","ily (i love you baby)","","","yes","886766742","",""
"2010's Mega Hits","Free","Swedish House Mafia","Don't You Worry Child (Radio Edit)","","","yes","60842359","",""
"2010's Mega Hits","Free","Taio Cruz","Break Your Heart","","","yes","85273498","",""
"2010's Mega Hits","Free","Taio Cruz","Dynamite","","","yes","7063920","",""
"2010's Mega Hits","Free","Taylor Swift","Bad Blood","","","yes","372049961","",""
"2010's Mega Hits","Free","Taylor Swift","Blank Space","","","yes","89077547","",""
"2010's Mega Hits","Free","Taylor Swift","Delicate","","","yes","435491482","",""
"2010's Mega Hits","Free","Taylor Swift","I Knew You Were Trouble.","","","yes","61466576","",""
"2010's Mega Hits","Free","Taylor Swift","Mine","","","yes","7474223","",""
"2010's Mega Hits","Free","Taylor Swift","Shake It Off","","","yes","89077555","",""
"2010's Mega Hits","Free","Taylor Swift","Style","","","yes","89077549","",""
"2010's Mega Hits","Free","Taylor Swift","We Are Never Ever Getting Back Together","","","yes","529117841","",""
"2010's Mega Hits","Free","Taylor Swift","Wildest Dreams","","","yes","89077561","",""
"2010's Mega Hits","Free","The Band Perry","If I Die Young","","","yes","6716460","",""
"2010's Mega Hits","Free","The Black Eyed Peas","I Gotta Feeling","","","yes","4619466","",""
"2010's Mega Hits","Free","The Black Eyed Peas","Imma Be","","YES","no - explicit","4619465","",""
"2010's Mega Hits","Free","The Black Eyed Peas","Just Can’t Get Enough","","","yes","7706014","",""
"2010's Mega Hits","Free","The Black Eyed Peas","The Time (Dirty Bit)","","","yes","7705885","",""
"2010's Mega Hits","Free","The Chainsmokers","Closer","","","yes","129310248","",""
"2010's Mega Hits","Free","The Chainsmokers","Don't Let Me Down","","","yes","119302924","",""
"2010's Mega Hits","Free","The Chainsmokers","Roses (feat. ROZES)","","","yes","99756342","",""
"2010's Mega Hits","Free","The Chainsmokers","This Feeling (feat. Kelsea Ballerini)","","","yes","603095682","",""
"2010's Mega Hits","Free","The Lumineers","Ho Hey","","","yes","70834770","",""
"2010's Mega Hits","Free","The Neighbourhood","Sweater Weather","","","yes","66506871","",""
"2010's Mega Hits","Free","The Script","Breakeven","","","yes","13129397","",""
"2010's Mega Hits","Free","The Script","For the First Time","","YES","no - explicit","7245912","",""
"2010's Mega Hits","Free","The Wanted","Glad You Came","","","yes","20535671","",""
"2010's Mega Hits","Free","The Wanted","Glad You Came","","","yes","12580545","",""
"2010's Mega Hits","Free","The Weeknd","Can't Feel My Face","","","yes","106506516","",""
"2010's Mega Hits","Free","The Weeknd","Earned It (Fifty Shades Of Grey) (From The ""Fifty Shades Of Grey"" Soundtrack)","","","yes","92826786","",""
"2010's Mega Hits","Free","The Weeknd","I Feel It Coming","","","yes","136889434","",""
"2010's Mega Hits","Free","The Weeknd","Starboy","","YES","no - explicit","136889400","",""
"2010's Mega Hits","Free","The Weeknd","The Hills","","YES","no - explicit","106506512","",""
"2010's Mega Hits","Free","Thomas Rhett","Die A Happy Man","","","yes","107344838","",""
"2010's Mega Hits","Free","Tiësto","Jackie Chan","","YES","no - explicit","499994962","",""
"2010's Mega Hits","Free","Tiësto","Wasted","","","yes","77633484","",""
"2010's Mega Hits","Free","Timbaland","Carry Out (Featuring Justin Timberlake)","","","yes","4833722","",""
"2010's Mega Hits","Free","Timmy Trumpet","Freaks (Radio Edit)","","","yes","95940170","",""
"2010's Mega Hits","Free","Topic","Breaking Me","","","yes","831917182","",""
"2010's Mega Hits","Free","Tove Lo","Habits (Stay High)","","","yes","89104337","",""
"2010's Mega Hits","Free","Tove Lo","Habits (Stay High) (Hippie Sabotage Remix)","","","yes","84669149","",""
"2010's Mega Hits","Free","Tove Lo","Talking Body","","YES","no - explicit","84669123","",""
"2010's Mega Hits","Free","Train","Drive By","","","yes","17880924","",""
"2010's Mega Hits","Free","Train","Hey, Soul Sister","","","yes","4303104","",""
"2010's Mega Hits","Free","Travie McCoy","Billionaire (feat. Bruno Mars)","","YES","no - explicit","6590103","",""
"2010's Mega Hits","Free","Travis Scott","Antidote","","YES","no - explicit","106713886","",""
"2010's Mega Hits","Free","Travis Scott","SICKO MODE","","YES","no - explicit","536421002","",""
"2010's Mega Hits","Free","Trey Songz","Bottoms Up (feat. Nicki Minaj)","","YES","no - explicit","7035513","",""
"2010's Mega Hits","Free","Trey Songz","Na Na","","","yes","74395576","",""
"2010's Mega Hits","Free","Trey Songz","Say Aah (feat. Fabolous)","","","yes","4134359","",""
"2010's Mega Hits","Free","Tujamo","Drop That Low (When I Dip)","","","yes","452689552","",""
"2010's Mega Hits","Free","Twenty One Pilots","Heathens","","","yes","126884459","",""
"2010's Mega Hits","Free","Twenty One Pilots","Ride","","","yes","99976954","",""
"2010's Mega Hits","Free","Twenty One Pilots","Stressed Out","","","yes","99976952","",""
"2010's Mega Hits","Free","Tyga","Rack City","","YES","no - explicit","16645089","",""
"2010's Mega Hits","Free","Tyga","Taste","","YES","no - explicit","500084792","",""
"2010's Mega Hits","Free","Usher","More (RedOne Jimmy Joker Remix)","","","yes","62471096","",""
"2010's Mega Hits","Free","USHER","DJ Got Us Fallin' In Love (feat. Pitbull)","","","yes","14489931","",""
"2010's Mega Hits","Free","USHER","OMG (feat. will.i.am)","","","yes","15597227","",""
"2010's Mega Hits","Free","USHER","Scream","","","yes","35088291","",""
"2010's Mega Hits","Free","Vance Joy","Riptide","","","yes","104576288","",""
"2010's Mega Hits","Free","Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)","","YES","no - explicit","7303329","",""
"2010's Mega Hits","Free","Wale","Bad (feat. Tiara Thomas)","","YES","no - explicit","64281382","",""
"2010's Mega Hits","Free","WALK THE MOON","Shut Up and Dance","","","yes","84668483","",""
"2010's Mega Hits","Free","will.i.am","Scream & Shout","","YES","no - explicit","62439051","",""
"2010's Mega Hits","Free","will.i.am","This Is Love (Album Version)","","","yes","34818191","",""
"2010's Mega Hits","Free","Wiz Khalifa","Black and Yellow","","YES","no - explicit","11272651","",""
"2010's Mega Hits","Free","Wiz Khalifa","See You Again (feat. Charlie Puth)","","","yes","658671812","",""
"2010's Mega Hits","Free","X Ambassadors","Unsteady","","","yes","102364678","",""
"2010's Mega Hits","Free","XXXTENTACION","SAD!","","YES","no - explicit","472992602","",""
"2010's Mega Hits","Free","YG","My Nigga","","YES","no - explicit","75610675","",""
"2010's Mega Hits","Free","Young Money","BedRock","","YES","no - explicit","4834207","",""
"2010's Mega Hits","Free","Zara Larsson","Lush Life","","","yes","144389048","",""
"2010's Mega Hits","Free","Zara Larsson","Never Forget You","","","yes","106997288","",""
"2010's Mega Hits","Free","ZAYN","I Don’t Wanna Live Forever (Fifty Shades Darker)","","","yes","137828447","",""
"2010's Mega Hits","Free","ZAYN","PILLOWTALK","","YES","no - explicit","118204446","",""
"2010's Mega Hits","Free","Zedd","Clarity","","","yes","60904700","",""
"2010's Mega Hits","Free","Zedd","Stay","","","yes","142808100","",""
"2010's Mega Hits","Free","Zedd","Stay The Night (featuring Hayley Williams of Paramore)","","","yes","71071783","",""
"2010's Mega Hits","Free","Zedd","The Middle","","","yes","451254022","",""
"2020's Mega Hits","Free","21 Savage","Runnin","","YES","no - explicit","1097090192","",""
"2020's Mega Hits","Free","Adele","Easy On Me","","","yes","1522223672","",""
"2020's Mega Hits","Free","Adele","I Drink Wine","","","yes","1557137152","",""
"2020's Mega Hits","Free","Adele","To Be Loved","","","yes","1557137192","",""
"2020's Mega Hits","Free","aespa","Supernova","","","yes","2981668701","",""
"2020's Mega Hits","Free","AJR","Bang!","","","yes","3783336722","",""
"2020's Mega Hits","Free","AJR","World's Smallest Violin","","YES","no - explicit","3783336772","",""
"2020's Mega Hits","Free","Alex Warren","Carry You Home","","","yes","2793154812","",""
"2020's Mega Hits","Free","Alex Warren","Ordinary","","","yes","3210709941","",""
"2020's Mega Hits","Free","All Time Low","Monsters (feat. blackbear)","","YES","no - explicit","918205292","",""
"2020's Mega Hits","Free","Ariana Grande","34+35","","YES","no - explicit","1126047052","",""
"2020's Mega Hits","Free","Ariana Grande","motive","","YES","no - explicit","1126047062","",""
"2020's Mega Hits","Free","Ariana Grande","positions","","YES","no - explicit","1118160622","",""
"2020's Mega Hits","Free","Ariana Grande","Stuck with U","","","yes","953769542","",""
"2020's Mega Hits","Free","Ariana Grande","we can't be friends (wait for your love)","","","yes","2690050002","",""
"2020's Mega Hits","Free","Ariana Grande","yes, and?","","YES","no - explicit","2614318122","",""
"2020's Mega Hits","Free","Arizona Zervas","ROXANNE","","YES","no - explicit","806698322","",""
"2020's Mega Hits","Free","Artemas","i like the way you kiss me","","","yes","2706736172","",""
"2020's Mega Hits","Free","ATB","Your Love (9PM)","","","yes","1200359872","",""
"2020's Mega Hits","Free","Ava Max","Kings & Queens","","","yes","899198132","",""
"2020's Mega Hits","Free","Ava Max","Maybe You’re The Problem","","","yes","1721747777","",""
"2020's Mega Hits","Free","Ava Max","My Head & My Heart","","","yes","1145593552","",""
"2020's Mega Hits","Free","Aya Nakamura","Djadja (feat. Maluma) (Remix)","","","yes","986646892","",""
"2020's Mega Hits","Free","Bad Bunny","DÁKITI","","YES","no - explicit","1122450992","",""
"2020's Mega Hits","Free","Bad Bunny","La Difícil","","YES","no - explicit","889550862","",""
"2020's Mega Hits","Free","Bad Bunny","MONACO","","YES","no - explicit","2496106371","",""
"2020's Mega Hits","Free","Bad Bunny","Safaera","","YES","no - explicit","889550982","",""
"2020's Mega Hits","Free","Bad Bunny","Tití Me Preguntó","","YES","no - explicit","1741494317","",""
"2020's Mega Hits","Free","Bad Bunny","Un Verano Sin Ti","","","yes","1741494487","",""
"2020's Mega Hits","Free","Bailey Zimmerman","Fall In Love","","","yes","1635715662","",""
"2020's Mega Hits","Free","Bailey Zimmerman","Rock and A Hard Place","","","yes","1767917347","",""
"2020's Mega Hits","Free","Bailey Zimmerman","Where It Ends","","","yes","1843366517","",""
"2020's Mega Hits","Free","Bakar","Hell N Back (feat. Summer Walker)","","YES","no - explicit","2461123655","",""
"2020's Mega Hits","Free","Becky Hill","Remember","","","yes","1402072202","",""
"2020's Mega Hits","Free","BENEE","Supalonely","","YES","no - explicit","802283032","",""
"2020's Mega Hits","Free","Benson Boone","Beautiful Things","","","yes","2704682202","",""
"2020's Mega Hits","Free","Benson Boone","Slow It Down","","","yes","2696385562","",""
"2020's Mega Hits","Free","Beyoncé","16 CARRIAGES","","","yes","2726208341","",""
"2020's Mega Hits","Free","Beyoncé","BREAK MY SOUL","","","yes","1842063507","",""
"2020's Mega Hits","Free","Beyoncé","CUFF IT","","YES","no - explicit","1842063487","",""
"2020's Mega Hits","Free","Beyoncé","TEXAS HOLD 'EM","","YES","no - explicit","2658723742","",""
"2020's Mega Hits","Free","Billie Eilish","BIRDS OF A FEATHER","","","yes","2801558052","",""
"2020's Mega Hits","Free","Billie Eilish","everything i wanted","","","yes","803010392","",""
"2020's Mega Hits","Free","Billie Eilish","Happier Than Ever","","YES","no - explicit","1449740592","",""
"2020's Mega Hits","Free","Billie Eilish","my future","","","yes","1035203282","",""
"2020's Mega Hits","Free","Billie Eilish","No Time To Die","","","yes","877873612","",""
"2020's Mega Hits","Free","Billie Eilish","Therefore I Am","","","yes","1140484252","",""
"2020's Mega Hits","Free","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","","","yes","2366043655","",""
"2020's Mega Hits","Free","BLACKPINK","How You Like That","","","yes","1097366392","",""
"2020's Mega Hits","Free","BLACKPINK","Pink Venom","","","yes","1873466547","",""
"2020's Mega Hits","Free","blink-182","ONE MORE TIME","","","yes","2459579095","",""
"2020's Mega Hits","Free","BTS","Butter","","","yes","1576169062","",""
"2020's Mega Hits","Free","BTS","Dynamite","","","yes","1564465082","",""
"2020's Mega Hits","Free","BTS","Life Goes On","","","yes","1560787542","",""
"2020's Mega Hits","Free","BTS","Permission to Dance","","","yes","1576170592","",""
